,title,topic_idx
18832,문 대통령 무술년 정국 구상 돌입…개헌·공수처법 최대 현안,6
29555,리커창 미중 무역담판 앞두고 경제안정 대책 쏟아내,4
17664,영화 터널 원작자 소재원 약자의 목소리 알리는 게 나의 일,2
8670,정의당 서울시장 경선서 저스티스 리그 도입 검토종합,6
9584,스리랑카 말라리아 청정국 됐다…4년 가까이 발병 0,4
17027,반 고흐의 꿈 프로젝트 기자간담회,3
18671,의성 38.9도·서울 35.2도…내륙 곳곳 밤까지 소나기,3
43110,HDC현대산업개발 3분기 영업이익 1천326억원…작년 대비 41.4%↑,1
43060,첫 자사고 유지 판결 핵심 쟁점은 평가 절차 위법성,2
36446,지카바이러스 감소시키고 전염력 없애는 세균 발견,0
389,모잠비크 발견 항공기 파편 실종 말레이기 잔해 가능성종합,4
28008,SNS돋보기 평창 올림픽 D1…평화와 화합의 축제 됐으면,5
26184,베트남 축구 AG 첫 4강에 발칵…땡큐 박항서 전...,5
36626,프로농구 kt 새 외국인 선수 스테판 무디 영입,5
35404,광주전남 보도사진전 개막,3
44722,영하 273도 견디는 우주용 실리콘카바이드 반사경 개발,0
1015,대체선발 SK 윤희상 3이닝 무실점으로 임무 완수,5
1672,배트 던지기가 촉발한 벤치 클리어링…MLB경기서 4명 퇴장,5
5112,아프리카 언론들 한국 경험에서 많은 것 배우자,4
44524,삼성 갤럭시폴드2 화면 커지고 접히는 유리 UTG 탑재 전망,0
16808,실리콘 밸리 대기업들 3분기 실적 모두 기대 이상…주가 급등,1
504,중국인들 경제불안·IS보다 무서운 건 미국 영향력,4
27089,靑 각 부처와 적폐청산 수사결과 공유…경각심 갖자는 뜻,6
41269,새해 교육정책 설명하는 강은희 대구시교육감,2
39981,머릿속 비듬 만드는 유전자 세계 최초 발견,0
24949,증시풍향계 실적시즌 정점…미중 무역분쟁 지속,1
40498,이근 5년 정도 경제 어려운 시기 될듯…외우가 더 안 좋아,1
24415,中보복 어디까지…대중·순수문화 전방위 확산에 문화계 급랭,4
32176,리더 없는 레바논 반정부 시위…우린 평화를 원한다,4
14940,아가메즈 20득점 우리카드 KB손보 잡고 5연승·2위...,5
24554,비행기 참사 샤페코엔시 눈물의 복귀전,5
31520,미국·탈레반 이달 말 카타르서 아프간 평화협상 재개,4
31912,청와대 여야대표 회담 제안에 박지원 국민의 생각 전달할 것,6
19318,한국과학기술회관 사이언스 플라자로 재탄생…2021년 개관,3
13500,민주 한반도 새 100년 위원회 신설…홍보조직도 통합조정,6
28909,인터뷰하는 만화가 이현세,3
27485,北 국가기구 조평통 출범…고강도 대남 대화공세 포석,6
23294,한화 김태균 역대 10번째 300홈런…평균 비거리 117...,5
20307,100명 시위대 탈출 모색…항복하느니 죽음을 각오도,2
38216,논·밭두렁 태우려다 산림까지 활활…영농철 화재 주의,3
12528,글로벌 히트 韓 게임 배틀그라운드 내달 14일 국내 출시,0
35645,교황 이슬람 발상지서 첫 미사 집전…17만명 운집,4
12470,아이폰8 잇단 스웰링 현상…배터리 게이트로 비화할까,0
6988,美국방장관대행 아프간 깜짝방문…미군 감축명령 받지않았다,4
39240,화엄석경 학술세미나·국가무형문화재 궁시장 공방 공개,3
1604,평양정상회담 만수대창작사 방문한 대통령 내외,6
43753,이종석 청문회…민주 편향적·위장전입 vs 한국 법대로 재판,6
16011,한국 여자배구 폴란드 31로 제압…VNL 3승 12패로...,5
6122,SK CC 청각장애인 AI 문자통역서비스 제공,0
8754,발레가 어렵다고 춤 보러 갔다가 춤추고 올걸,3
36282,한미 우주협력협정 체결…우주개발 탄력 전망,0
45609,조각가 송진화 버려진 나무마다 그 안에 깃든 여인 보죠,3
21879,인공지능 누구 더 똑똑해졌다…음성 쇼핑·알림 기능 추가,0
2686,박기원·신진식 감독 도쿄올림픽 예선 때 V리그 중단 말아야,5
513,朴대통령 새 도약 위해 끊임없이 혁신 이뤄가야,6
29041,코스피 사흘만에 상승 마감…2180선 회복2보,1
17541,안보 종사자 실명 도용한 악성 파일 등장…표적 공격 시도,2
13813,법사위 소위 미용성형 광고금지법 등 25건 중 3건 통과,2
41167,3년 만에 농구코트 복귀 장준혁 심판 최고 덕목은 소통,5
4509,드라마에 시대의 메시지를 담다 불꽃 당신 김종학,3
4241,2025년까지 일자리 55만개…혁신성장동력 13개 선정,1
45154,삼성 빅스비 개발자데이 11월 서울서 첫 개최,0
25223,동자승 만화 그리는 스님…만화도 수행의 한 방법이죠,3
16738,한·프랑스 당국 핀테크 협력 강화 업무협약,6
27350,MBC 윤지오에 故장자연 리스트 공개 요구했다 뭇매종합,2
20673,온두라스 감독 한국은 역동적인 팀…이승우 주목할 만했다,5
10913,6년간 소멸된 이통사 마일리지 2천억원 육박,0
10976,특징주 뉴프라이드 작년 실적 부진에 하락,1
42628,한진중공업 대구 신암8구역 재개발 시공사 선정,2
36503,기아차 세계 3대 시장서 판매기록 도전한다,1
6577,그래픽 금융상황지수 추이,1
3667,SBS노조 태영건설 간부 아들 SBS콘텐츠허브 부정취업종합,2
27000,스마트폰 사용자 이용시간 88%를 모바일 앱에 써,0
39435,그래픽 2021년도 최저임금 8720원,1
30641,中 캐나다산 카놀라 수입 일부 차단…보복조치 계속되나종합,4
17082,삼성 갤노트10 8월 23일 출시…9일부터 예약판매 예상,0
14823,與 총선 앞두고 차기주자 띄우기 박차…재집권 희망 보여야,6
29402,주말 N 여행 충청권 오늘은 내가 금메달리스트…중앙과학관 올림픽 체험전,3
394,홍준표 너무 나갔다… 한국당 남북합의 대응기조 갈등,6
28704,中 5개월 전 구금 캐나다인 2명 정식 체포…기밀 정탐·절도,4
19184,소말리아 테러단체 알샤바브 美 공습강화에도 소탕은 미지수,4
30342,SNS돋보기 美·中 무역전쟁…고래 싸움 속 새우 우려,4
1213,게시판 독립운동가 서영해 소설 출간 북콘서트,3
24545,여자배구 트라이아웃 화기애애 한국어학원 다닐 수 있나요,5
43047,김종학부터 이숙자까지…경매서 즐기는 꽃·여인 그림,3
29309,한상혁 신임 방송통신위원장 취임 기념촬영,2
38839,이봉창 의사 의거 88주년,3
13925,한부모 가족의 날 축하합니다,2
37887,할리스커피 매각 무산…2∼3년내 다시 추진,1
11358,국제유가 베네수엘라 사태 속 강세…WTI 0.8%↑,1
795,육아휴직 아빠 아이 더 낳는 데 소극적…스페인 연구결과,4
3641,프로축구 수원 10월 홈 3경기 예매하면 2천원 할인,5
39192,한국 생태계 변화로 2050년까지 GDP 12조원 손실,1
45415,동아대 노조 소송비용 교비로 지출…대학 총장 고발,2
8654,野2당 청사진 내놔라 구조조정 협공…與 野도 노력해야,6
37866,KBO 흥행의 양축 KIA·롯데 후반기 반등이냐 추락이냐,5
22419,하노이 담판 트럼프김정은 재회 시청률 28.3%,4
11374,총선 D9 8석 석권하자…충북 새누리당 필승 다짐,6
12289,김연아 출연 SKT 평창 응원캠페인 논란…조직위 중단요구,2
38567,오락가락 규제에 지친 국내 인터넷은행 1호 사원 떠난다,1
15971,프랑스 대형여객선 지중해서 표류하던 난민 18명 구조,4
17545,판교테크노밸리 초과임대 업체 강력제재…소송·압류,1
5301,상장·신작 대박 겹경사에 넷마블 첫 깜짝 보너스,1
45528,교보문고 4천800여개 출판사에 도서대금 75억원 선지급,1
43529,관세청 내달부터 수출품 원산지 사전확인…중소기업 부담 경감,2
27012,트라우트 10타수 무안타 묶은 류현진 올스타전서도 봉쇄할까,5
21563,발언듣는 이낙연 총리,6
16694,게시판 미래부 전남 실감미디어산업 지원센터 개소,2
43078,닭장같은 책상에 환기도 안 돼…콜센터 상담사 출근이 두렵다,2
2102,신간 혐오의 시대 철학의 응답·레스토랑의 사회학,3
31502,SKB HFC 10기가급 서비스를 위한 2.5Gbps 케이블모뎀 개발 성공,0
39351,리오넬 메시 내가 대표팀 좌지우지 말도 안 돼,5
1194,카메룬 군사법정 영어권 분리주의 지도자에 종신형 선고,4
9492,트럼프ㆍ러시아 외무 기밀유출 논란 이후 첫 만남…北논의 관심,6
40653,수능 별도시험장 점검하는 유은혜 부총리,2
24765,류현진 5월 2일 샌프란시스코 출격…범가너와 또 맞대결,5
3068,벤투 축구대표팀 감독 김학범 U23팀 감독과 첫 회동,5
18820,北매체 탄핵가결 4시간만에 신속보도…南시민 환호종합,6
42682,오리온 청년노동자 사망 사건 사과 및 재발방지대책 요구 기자회견,2
27520,국고채 금리 일제히 하락…3년물 연 2.133%,1
15317,美플로리다 해군기지 몰래 사진 찍던 중국인 또 체포,4
16491,하남 아파트 공급과잉 우려 수도권서 가장 심해,1
16647,세월호 참사를 통해 본 언론보도의 문제점을 말한다,2
17647,MBC 아나운서 포함 7명에 해고 등 중징계종합,2
30429,진 영 與 탈당 국민 편에 섰던 선택이 쓰라린 보복으로종합,6
43111,日 오사카서 세력 키우는 유신회…사카이시장 선거도 승리,4
21970,올림픽 美하키 마사지사 본업은 영국 록밴드 마사지사,4
16201,신간 어느 과로사·자동화된 불평등,3
34645,北 김정일이 폐기한 공산주의 용어 다시 사용,6
6091,기후변화를 성장기회로…온난화 대응 기술 개발,0
25797,그랜드백화점 토지 자산재평가 결정,1
36889,형형색색 물드는 청계천…서울빛초롱축제 11월 17일까지 개최,3
10154,올림픽 KT 5G 싱크뷰 이것이 선수 시점,5
17847,원유철 이제는 경제…민생·일자리법안 조속 처리해야,6
34560,프로농구 LG 29일 창원서 시즌 출정식 개최,5
28795,ESPN·MLB닷컴 NL 우승은 다저스…하지만 WS 우승...,5
20344,英 경찰 역주행 사고 내고 달아난 美 외교관 부인 출장 조사,4
22661,아시안게임 한국야구 자신감 여전 남은 5경기 다 이기...,5
23320,증권사도 사모펀드 굴린다…NH투자증권 첫 인가,1
21477,류현진과 사이영상 경쟁 셔저 23일 피츠버그전 복귀,5
23560,日 대형 방화참사로 충격…아베 총리 너무 처참해 말 잃어종합,4
40504,속보 학생 36명·교직원 6명 코로나19 신규 확진,2
42193,난 현금지급기 아냐…추신수의 두 아들 클럽하우스 봉사자로,5
27811,제주 우도소라축제 섬문화축제로…시기도 가을로,3
28109,LG유플러스 국산 5G용 차세대 전송장비 도입키로,0
30989,신간 문학과 음악이 이야기한다·답이 보이지 않는…,3
33573,손흥민 크리스마스이브에 출격…9호골 선물 장전,5
39288,풋볼리크스 운영 30대 포르투갈인 헝가리서 체포,4
35026,朴대통령 반기문 총장과 파리 동시체류…조우는 불발,6
30707,아프리카 차드서 폭탄테러로 6명 사망…보코하람 소행 추정,4
15507,한일 국방장관 北핵실험 대응 전화…대북공조 합의,6
3457,아프리카연합 수단 군부야권 13일 권력이양 협정 서명,4
7536,한국피자헛 2019 최우수 매장 시상식 개최,2
15654,강풍에 지붕 파손,3
6403,안철수 단일화 유권자가 판단…김문수는 확장성 제한,6
30727,중학생이 몰던 승용차가 도로변 돌진·충돌…10대 2명 숨져,2
18084,한류원조 백제 즐기다 백제문화제 9월 14일부터 9일간 열려,3
22551,LG전자 알뜰폰 전용 10만원대 스마트폰 X2 출시,1
14922,통신비 인하 전국 버스·초중고에 무료 와이파이…데이터 부담↓,2
6194,아프리카 앙골라 동성애 처벌법 폐지…인권단체 환영,4
31375,새누리 정세균 의장 사퇴촉구·징계안 국회 제출,6
97,여야 원내대표단 방미 추진…美의회에 한반도 평화 설득,6
40404,2017년 다문화인구동태통계 발표,2
8075,삼성 새만금 투자약속 철회 진실 밝혀라 목소리 봇물종합,2
4314,영상 오신환 6월 국회열차 출발…민주·한국 탑승하라,6
38788,인천 한 도로서 승용차 중앙분리대 추돌…1명 부상,2
44552,지혜가 필요해…마크롱 시위 부상 70대에 훈계조로 구설,4
20181,정동영 전대출마 선언,6
8891,임종룡 공매도 공시제도 개선하겠다,1
45039,伊 나폴리 버스 산통 시작된 임부 표없다 강제 하차시켜,4
26895,신간 클래식 아는 척하기·쇼팽을 찾아서,3
15501,서울시 역세권 청년주택 권역별 15∼25일 설명회,1
39290,네이버 모바일 컨트롤러 개발 스타트업 와이드벤티지 투자,1
34974,美워싱턴D.C. 인근 앤드루스 공군기지 폐쇄,4
11728,中매체 항모킬러 둥펑21D 훈련 장면 또 공개…美 견제용,4
35001,올해 여름 평년과 비슷하거나 높은 기온…태풍은 2개 예상종합,3
28270,신간 녹우당에서 고산을 그리다,3
16858,프로농구 SK 76.2 확률 잡았다…KCC 꺾고 4강 ...,5
723,英 매체 레스터시티 후임 사령탑에 히딩크 물망,5
13535,설날 딱 하루 맑고 포근…밤부터 눈·비 귀경길 조심,3
13625,신간 모든 것은 영원했다 사라지기 전까지는,3
43642,싱글몰트 사나이 유광수 작가,3
20048,도핑 페루 게레로 자격정지 1년→6개월…러시아行 가능해져,4
23596,명사와 함께 떠나는 한식·인문학 여행,3
1430,스위스 인권운동가 망명 신청자 입국 돕다 벌금형,4
18453,짱기자 리뷰 극장의 입체음향 그대로…LG 사운드바 SJ9,0
39465,미친개 세월호 석고대죄…한국당 대변인 논평 잇단 설화종합,2
15105,아우베스 PSG 합류는 아내가 파리를 좋아해서…펩 감독께...,5
17346,류현진의 포스트시즌 호투 사이영상과는 별개,5
6857,오승환 MLB 시범경기 첫 등판서 1이닝 퍼펙트 투구,5
41294,어퍼컷 스윙 대신 자연 스윙으로 돌아간 MLB 필라델피아,5
22024,증시신상품 AB운용 미국 채권형 펀드에 투자하는 재간접 펀드,1
8920,SON 활용법·수비 조직력·20의 명단…유럽평가전 체크...,5
